model,n,n_neurons,k,is_lowrank,per_step_ms,speedup_vs_dense,matvec_per_step_ms,matvec_speedup,max_abs_err_r_max,mean_abs_err_r_max,max_pos_err,mean_pos_err,rmse_r,relerr_conn,captured_energy
CANN2D,32,1024,1,1,0.008166767656803131,0.9386475082677614,0.00036562327295541763,73.51202924207496,7.426133379340172e-06,3.747756636585109e-06,0.003437749846673024,0.002685160725034496,1.449529008823447e-06,1.047961711883545,0.08703567832708359
CANN2D,32,1024,2,1,0.011082738637924194,0.6916806722689076,0.0008618738502264023,31.185200393330668,8.400296792387962e-06,4.177011305728229e-06,0.003669009603660934,0.002668861814678924,1.4186961152518052e-06,1.082955002784729,0.15379412472248077
CANN2D,32,1024,4,1,0.009832903742790222,0.7795984087895435,0.00069416593760252,38.71942899692093,8.398666977882385e-06,4.175885806034785e-06,0.003669559712105189,0.0026873329812100127,1.421360479980649e-06,1.1361088752746582,0.28101956844329834
CANN2D,32,1024,8,1,0.0074999406933784485,1.0221035638892337,0.0007254164665937424,37.05141800721521,8.647097274661064e-06,4.0643867578182835e-06,0.0045062177651143875,0.0028017995149808243,1.4582652738681645e-06,1.22176992893219,0.4854511618614197
CANN2D,32,1024,16,1,0.009542331099510193,0.8033378879562756,0.0013106223195791245,20.50759271497296,8.702976629137993e-06,4.0563363654655404e-06,0.004359140512102256,0.002840727939545786,1.4807449133513728e-06,1.313123345375061,0.7183515429496765
CANN2D,32,1024,32,1,0.007333233952522278,1.0453390906781814,0.0029237521812319756,9.19288197734885,8.89296643435955e-06,3.725748911165283e-06,0.004366688592716738,0.0028390266283516343,1.5121055412237183e-06,1.388866662979126,0.9201074838638306
CANN2D,32,1024,64,1,0.0074999406933784485,1.0221035638892337,0.005840626545250416,4.6018536752600125,8.0084428191185e-06,3.362858024047455e-06,0.0043730167971988785,0.002843073519530668,1.5330472251662286e-06,1.415116786956787,0.9939583539962769
CANN2D,32,1024,128,1,0.007750466465950012,0.9890651285748618,0.011918540112674236,2.255117529411167,8.070375770330429e-06,3.3778080705815228e-06,0.004373420118105008,0.0028434249013484935,1.5341491916842642e-06,1.4172202348709106,0.9999592304229736
CANN2D,64,4096,-1,0,0.008707866072654724,1.0,0.7919697929173708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN2D,64,4096,1,1,0.008041970431804657,1.0828025477707006,0.0008452031761407852,937.0170572873624,1.2253876775503159e-06,6.558652785315644e-07,0.004010694104296676,0.003337060747222775,4.049698247854394e-07,1.0420012474060059,0.08118289709091187
CANN2D,64,4096,2,1,0.007834285497665405,1.111507370423205,0.003255419433116913,243.27734388410175,1.1986121535301208e-06,6.773977929697139e-07,0.004197236056652334,0.0032868964732868967,4.0424330904897943e-07,1.0741790533065796,0.1453482210636139
CANN2D,64,4096,4,1,0.008124858140945435,1.0717560751948647,0.0026814593002200127,295.35029409261966,1.207459717988968e-06,6.818713131906406e-07,0.004152697268934435,0.0032442260792965674,4.031036837659485e-07,1.1299396753311157,0.270079642534256
CANN2D,64,4096,8,1,0.0075427815318107605,1.1544635140140758,0.0035143736749887466,225.35161771603777,1.2284144759178162e-06,6.979331601542071e-07,0.003958015090003817,0.0032776019531047945,4.0010272073232045e-07,1.2196979522705078,0.4771011769771576
CANN2D,64,4096,16,1,0.00787433236837387,1.1058545239503252,0.005899169482290745,134.25106623819798,1.2042000889778137e-06,6.809111710026627e-07,0.004015093587720275,0.0032895860625233118,4.03771394985597e-07,1.313307523727417,0.7105357050895691
CANN2D,64,4096,32,1,0.0069998204708099365,1.2440127727514636,0.011757914908230305,67.35631267096582,1.234875526279211e-06,6.759082111784664e-07,0.004014098493283244,0.0032898631695481226,4.0441207715957717e-07,1.3892796039581299,0.917641818523407
CANN2D,64,4096,64,1,0.007458031177520752,1.1675824175824177,0.023827077820897102,33.23822580638857,1.2799864634871483e-06,6.739571176694881e-07,0.004015394444465257,0.003289033448253602,4.0411518398286717e-07,1.4161361455917358,0.9937720894813538
CANN2D,64,4096,128,1,0.007291324436664581,1.1942776855281645,0.048660002648830414,16.27558055499626,1.2497766874730587e-06,6.713564175697684e-07,0.004014293240906673,0.0032889038962903164,4.040096541757521e-07,1.4183019399642944,0.9999579191207886
