model,n,n_neurons,k,is_lowrank,per_step_ms,speedup_vs_dense,matvec_per_step_ms,matvec_speedup,max_abs_err_r_max,mean_abs_err_r_max,max_pos_err,mean_pos_err,rmse_r,relerr_conn,captured_energy
CANN1D,1024,1024,16,1,0.007458031177520752,1.09502997002997,0.0012672925367951393,21.121304873433303,1.1231168173253536e-06,4.982997552360757e-07,0.005255937576293945,0.003460840593518025,1.174752014776459e-06,1.406747579574585,1.0
CANN1D,1024,1024,32,1,0.008624978363513947,0.9468739876903142,0.002917707897722721,9.173938232257056,1.1230586096644402e-06,4.983364760846598e-07,0.005255937576293945,0.0034608414967605217,1.1747525832106476e-06,1.4067474603652954,1.0
CANN1D,2048,2048,-1,0,0.013500452041625977,1.0,0.11644791811704636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN1D,2048,2048,1,1,0.00800006091594696,1.6875436554132712,0.0006643775850534439,175.27370088453398,4.0512531995773315e-07,2.2513501107823686e-07,0.0041751861572265625,0.003724310743673962,5.972167400614126e-07,1.1327555179595947,0.2820970118045807
CANN1D,2048,2048,2,1,0.007417052984237671,1.820190858864892,0.001680208370089531,69.30564100858595,4.225294105708599e-07,2.3860192754909804e-07,0.004546940326690674,0.0039161185514013375,6.192399837345874e-07,1.232140064239502,0.5020064115524292
CANN1D,2048,2048,4,1,0.008499249815940857,1.5884286653517423,0.0013447878882288933,86.59203368526028,4.943867679685354e-07,2.213455445598811e-07,0.004752635955810547,0.0039631899062487945,6.263915679483034e-07,1.3562755584716797,0.8253647685050964
CANN1D,2048,2048,8,1,0.007374212145805359,1.8307653447840364,0.0014808308333158493,78.63688106513713,4.789908416569233e-07,2.2062450000248646e-07,0.005019545555114746,0.0040334170899499,6.319219210126903e-07,1.4160480499267578,0.9936768412590027
CANN1D,2048,2048,16,1,0.008375383913516998,1.6119203825197377,0.0029341643676161766,39.68691031840624,5.061447154730558e-07,2.463458770307625e-07,0.005021572113037109,0.004034998335281209,6.339752189887804e-07,1.4182333946228027,1.0
CANN1D,2048,2048,32,1,0.009083189070224762,1.4863119040295294,0.0056283362209796906,20.689580996065114,5.061447154730558e-07,2.463556256770971e-07,0.005021572113037109,0.004034998251040976,6.339753326756181e-07,1.4182335138320923,1.0
CANN2D,8,64,-1,0,0.007166527211666107,1.0,0.0002004159614443779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CANN2D,8,64,1,1,0.007291324436664581,0.9828841486779921,6.9374218583107e-05,2.888911263256813,0.00047419406473636627,0.0002039071114268154,0.017662901273945472,0.00647091650947702,4.250008350936696e-05,1.050563931465149,0.18412072956562042
CANN2D,8,64,2,1,0.008167698979377747,0.8774230330672748,6.9374218583107e-05,2.888911263256813,0.00047440268099308014,0.00020395350293256342,0.017713793258571316,0.006522646456570168,4.2568412027321756e-05,1.0853476524353027,0.256602942943573
